budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,tittle,cast,director
59000000,"['Animation', 'Comedy', 'Family']",http://www.iceagemovies.com/films/ice-age,425,"['human evolution', 'parents kids relationship', 'squirrel']",en,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",99.561972,"['Twentieth Century Fox Film Corporation', 'Blue Sky Studios', 'Twentieth Century Fox Animation']",['United States of America'],2002,383257136,81.0,['English'],Released,They came. They thawed. They conquered.,Ice Age,7.1,3857,Ice Age,"['Ray Romano', 'John Leguizamo', 'Denis Leary']",Chris Wedge
63000000,"['Action', 'Science Fiction']",http://www.warnerbros.com/matrix,603,"['saving the world', 'artificial intelligence', 'man vs machine']",en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",104.309993,"['Village Roadshow Pictures', 'Groucho II Film Partnership', 'Silver Pictures']","['Australia', 'United States of America']",1999,463517383,136.0,['English'],Released,Welcome to the Real World.,The Matrix,7.9,8907,The Matrix,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']",Lilly Wachowski
61000000,"['Drama', 'Music', 'Romance']",http://www.lesmiserablesfilm.com,82695,"['france', 'robbery', 'brothel']",en,Les Misérables,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",48.356214,"['Universal Pictures', 'Relativity Media', 'CAMERON MACKINTOSH']","['United Kingdom', 'United States of America']",2012,441809770,157.0,['English'],Released,Fight. Dream. Hope. Love.,Les Misérables,7.1,1884,Les Misérables,"['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway']",Tom Hooper
50100000,"['Romance', 'Comedy', 'Crime']",http://focusmovie.com/,256591,"['seduction', 'con man', 'femme fatale']",en,Focus,"Nicky, a veteran con artist, takes a novice named Jess under his wing. While Nicky teaches Jess the tricks of the trade, the pair become romantically involved; but, when Jess gets uncomfortably close, Nicky ends their relationship. Three years later, Nicky is in Buenos Aires working a very dangerous scheme when Jess -- now an accomplished femme fatale -- unexpectedly shows up. Her appearance throws Nicky for a loop at a time when he cannot afford to be off his game.",59.634029,"['Kramer & Sigman Films', 'RatPac-Dune Entertainment', 'Zaftig Films']",['United States of America'],2015,153962963,105.0,['English'],Released,Never Drop The Con.,Focus,6.7,2542,Focus,"['Will Smith', 'Margot Robbie', 'Rodrigo Santoro']",Glenn Ficarra
63000000,['Drama'],http://www.foxmovies.com/movies/fight-club,550,"['support group', 'dual identity', 'nihilism']",en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",146.757391,"['Regency Enterprises', 'Fox 2000 Pictures', 'Taurus Film']","['Germany', 'United States of America']",1999,100853753,139.0,['English'],Released,Mischief. Mayhem. Soap.,Fight Club,8.3,9413,Fight Club,"['Edward Norton', 'Brad Pitt', 'Meat Loaf']",David Fincher
63000000,"['Adventure', 'Science Fiction']",http://www.jurassicpark.com/,329,"['exotic island', 'dna', 'paleontology']",en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",40.413191,"['Universal Pictures', 'Amblin Entertainment']",['United States of America'],1993,920100000,127.0,"['English', 'Español']",Released,An adventure 65 million years in the making.,Jurassic Park,7.6,4856,Jurassic Park,"['Sam Neill', 'Laura Dern', 'Jeff Goldblum']",Steven Spielberg
44000000,"['Crime', 'Drama', 'Mystery']",http://thehatefuleight.com/,273248,"['bounty hunter', 'wyoming', 'mountains']",en,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,68.717016,"['Double Feature Films', 'The Weinstein Company', 'FilmColony']",['United States of America'],2015,155760117,167.0,"['Español', 'English']",Released,No one comes up here without a damn good reason.,The Hateful Eight,7.6,4274,The Hateful Eight,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh']",Quentin Tarantino
65000000,"['Action', 'Adventure', 'War']",http://300themovie.warnerbros.com,1271,"['evisceration', 'javelin', 'shield']",en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",65.197968,"['Virtual Studios', 'Legendary Pictures', 'Hollywood Gang Productions']",['United States of America'],2006,422610419,117.0,['English'],Released,"Spartans, prepare for glory!",300,7.0,4997,300,"['Gerard Butler', 'Lena Headey', 'Dominic West']",Zack Snyder
60000000,"['Fantasy', 'Drama', 'Crime']",http://thegreenmile.warnerbros.com/,497,"['southern usa', 'black people', 'mentally disabled']",en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",103.698022,"['Castle Rock Entertainment', 'Darkwoods Productions', 'Warner Bros.']",['United States of America'],1999,284600000,189.0,"['Français', 'English']",Released,Miracles do happen.,The Green Mile,8.2,4048,The Green Mile,"['Tom Hanks', 'Michael Clarke Duncan', 'David Morse']",Frank Darabont
61000000,"['Mystery', 'Thriller', 'Drama']",http://www.gonegirlmovie.com/,210577,"['based on novel', 'marriage crisis', 'disappearance']",en,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",143.041543,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'New Regency Pictures']",['United States of America'],2014,369330363,145.0,['English'],Released,You don't know what you've got 'til it's...,Gone Girl,7.9,5862,Gone Girl,"['Ben Affleck', 'Rosamund Pike', 'Carrie Coon']",David Fincher
60000000,"['Action', 'Drama', 'Mystery']",http://www.universalstudiosentertainment.com/the-bourne-identity/,2501,"['paris', 'barcelona spain', 'assassin']",en,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy – but who does he work for?",86.476817,"['Universal Pictures', 'Kennedy/Marshall Company, The', 'Hypnotic']","['United States of America', 'Germany', 'Czech Republic']",2002,214034224,119.0,"['English', 'Français', 'Deutsch']",Released,He was the perfect weapon until he became the target.,The Bourne Identity,7.3,3583,The Bourne Identity,"['Matt Damon', 'Franka Potente', 'Chris Cooper']",Doug Liman
60000000,"['Comedy', 'Drama']",Unknown,37165,"['claustrophobia', 'hidden camera', 'dystopia']",en,The Truman Show,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",56.488027,"['Paramount Pictures', 'Scott Rudin Productions']",['United States of America'],1998,264118201,103.0,['English'],Released,On the air. Unaware.,The Truman Show,7.8,4537,The Truman Show,"['Jim Carrey', 'Laura Linney', 'Noah Emmerich']",Peter Weir
60000000,"['Action', 'Crime']",http://www.italianjobmovie.com/,9654,"['venice', 'california', 'train station']",en,The Italian Job,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",62.766854,"['De Line Pictures', 'Working Title Films']","['United Kingdom', 'United States of America']",2003,176070171,110.0,"['Український', 'English', 'Italiano']",Released,Get in. Get out. Get even.,The Italian Job,6.6,1919,The Italian Job,"['Mark Wahlberg', 'Charlize Theron', 'Edward Norton']",F. Gary Gray
61000000,['Action'],http://mazerunnermovies.com,294254,"['based on novel', 'resistance', 'maze']",en,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",113.161483,"['Gotham Group', 'Temple Hill Entertainment', 'TSG Entertainment']",['United States of America'],2015,311256926,132.0,['English'],Released,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,6.4,3040,Maze Runner: The Scorch Trials,"[""Dylan O'Brien"", 'Kaya Scodelario', 'Thomas Brodie-Sangster']",Wes Ball
58000000,"['Action', 'Adventure', 'Comedy']",Unknown,39514,"['cia', 'retirement', 'shot to death']",en,RED,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent, Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",41.430245,"['DC Comics', 'Di Bonaventura Pictures', 'Summit Entertainment']",['United States of America'],2010,71664962,111.0,"['English', 'Pусский']",Released,Still armed. Still dangerous. Still got it.,RED,6.6,2808,RED,"['Bruce Willis', 'John Malkovich', 'Helen Mirren']",Robert Schwentke
60000000,"['Crime', 'Drama', 'Thriller']",http://www.jackreachermovie.com/,75780,"['based on novel', 'sniper', 'investigation']",en,Jack Reacher,"In an innocent heartland city, five are shot dead by an expert sniper. The police quickly identify and arrest the culprit, and build a slam-dunk case. But the accused man claims he's innocent and says ""Get Jack Reacher."" Reacher himself sees the news report and turns up in the city. The defense is immensely relieved, but Reacher has come to bury the guy. Shocked at the accused's request, Reacher sets out to confirm for himself the absolute certainty of the man's guilt, but comes up with more than he bargained for.",56.868399,"['Paramount Pictures', 'Mutual Film Company', 'Skydance Productions']",['United States of America'],2012,218340595,130.0,['English'],Released,The Law Has Limits. He Does Not.,Jack Reacher,6.3,2998,Jack Reacher,"['Tom Cruise', 'Rosamund Pike', 'Richard Jenkins']",Christopher McQuarrie
66000000,"['Fantasy', 'Action', 'Science Fiction']",http://www.sonypictures.com/homevideo/hellboy/,1487,"['black magic', 'fistfight', 'cover-up']",en,Hellboy,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon - Hellboy - has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.",47.479755,"['Revolution Studios', 'Dark Horse Entertainment', 'Lawrence Gordon Productions']",['United States of America'],2004,99318987,122.0,"['Pусский', 'English']",Released,From the Dark Side to Our Side.,Hellboy,6.5,2225,Hellboy,"['Ron Perlman', 'Selma Blair', 'Rupert Evans']",Guillermo del Toro
